asr,diar,method,clip_id,language,duration,n_speakers,speakers,overlap_frac_of_speech,overlap,hyp_missing,WER,cpWER,WDER,DER,JER,DER_ctrl,JER_ctrl,n_units,n_applied,n_words_relabelled,rogue,wer_errors,wer_len,cp_errors,cp_len,wder_errors,wder_len,err_miss_sec,err_fa_sec,err_conf_sec,ref_speech_sec,sys,sys_ctrl
whisper,pyannote31,rule,IAm1rt-MYcA__000004000_000558000,Bengali,554.0000,4,4,0.0445,mid (2.2%-7.0%],False,89.8697,90.4028,8.5821,34.6212,40.3944,34.5402,40.1838,25.0000,2.0000,5.0000,False,1517.0000,1688.0000,1526.0000,1688.0000,46.0000,536.0000,69.8790,53.8490,63.7910,541.6300,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,Iare1Emeueg__000016000_000069000,Devanagari (hi/mr),53.0000,2,2,0.0000,low (<=2.2%),False,61.8705,64.7482,14.4578,58.1438,54.7941,57.9912,54.5812,10.0000,1.0000,1.0000,False,86.0000,139.0000,90.0000,139.0000,12.0000,83.0000,15.6780,6.6250,2.8500,43.2600,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,IfTL8SSN270__000062000_000671000,Devanagari (hi/mr),609.0000,4,4,0.1121,high (>7.0%),False,50.9485,52.0325,4.4140,32.4053,33.4754,32.4053,33.4754,37.0000,1.0000,1.0000,False,1128.0000,2214.0000,1152.0000,2214.0000,58.0000,1314.0000,83.3010,54.8030,77.0220,663.8600,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,Ig6szCD8m20__000046000_000106000,Devanagari (hi/mr),60.0000,2,2,0.0204,low (<=2.2%),False,78.7565,82.3834,5.0562,24.8792,34.5279,24.8792,34.5279,7.0000,0.0000,0.0000,False,152.0000,193.0000,159.0000,193.0000,9.0000,178.0000,1.8980,2.9830,9.9420,59.5800,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,Iqhnt8ENm3U__000027000_000088000,Devanagari (hi/mr),61.0000,3,3,0.1772,high (>7.0%),False,92.6554,94.3503,40.0000,73.5532,78.8393,73.5532,78.8393,5.0000,0.0000,0.0000,False,164.0000,177.0000,167.0000,177.0000,16.0000,40.0000,15.9540,4.8310,28.1720,66.5600,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,J4-VpEkBzWw__000000000_000600000,Kannada,600.0000,7,5+,0.0685,mid (2.2%-7.0%],False,97.1005,97.3582,30.7692,18.6578,23.1422,18.6578,23.1422,24.0000,0.0000,0.0000,False,1507.0000,1552.0000,1511.0000,1552.0000,108.0000,351.0000,27.0970,10.9350,80.6710,636.2100,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,JBYGLQJwFDc__000103000_000407000,Tamil,304.0000,3,3,0.0120,low (<=2.2%),False,84.8529,85.8824,12.7764,47.0648,65.9966,47.0069,65.9041,38.0000,3.0000,3.0000,False,577.0000,680.0000,584.0000,680.0000,52.0000,407.0000,48.3510,32.7810,41.5330,260.6300,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,JSB1CeS4pP8__000000000_000632000,Punjabi,632.0000,4,4,0.0880,high (>7.0%),False,94.1092,94.4444,24.4548,19.0649,21.7964,19.0214,21.7143,27.0000,2.0000,2.0000,False,1965.0000,2088.0000,1972.0000,2088.0000,157.0000,642.0000,51.9340,17.6610,54.8110,652.5400,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,Jc5AVwg2cZM__000153000_000214000,Devanagari (hi/mr),61.0000,3,3,0.2816,high (>7.0%),False,85.4651,89.5349,27.2727,84.5191,73.4838,84.9386,73.4171,18.0000,5.0000,10.0000,False,147.0000,172.0000,154.0000,172.0000,24.0000,88.0000,17.2340,17.6740,18.0770,62.6900,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,KAtdcDieQMw__000057000_000599000,Odia,542.0000,3,3,0.1073,high (>7.0%),False,100.0000,100.0000,52.3172,27.2721,32.7067,27.3267,32.7389,46.0000,3.0000,6.0000,False,1742.0000,1742.0000,1742.0000,1742.0000,508.0000,971.0000,67.2530,14.9700,76.4650,581.8700,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,KPkRi3GM7fs__000047000_000642000,Odia,595.0000,3,3,0.0031,low (<=2.2%),False,100.0000,100.0000,66.6667,15.4102,19.6140,15.4598,19.7104,25.0000,2.0000,3.0000,False,1773.0000,1773.0000,1773.0000,1773.0000,300.0000,450.0000,42.2800,15.0490,31.6250,577.2400,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,Kdi-ECuOaKg__000002000_000078000,Malayalam,76.0000,6,5+,0.0000,low (<=2.2%),False,118.6813,136.2637,37.3626,95.9908,79.1002,95.9908,79.1002,9.0000,0.0000,0.0000,False,108.0000,91.0000,124.0000,91.0000,34.0000,91.0000,14.6570,16.5360,6.3490,39.1100,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,L7xRazDdtgw__000019000_000083000,Gujarati,64.0000,3,3,0.0012,low (<=2.2%),False,62.7451,83.3333,35.6164,91.1929,83.1353,91.6686,83.4005,12.0000,1.0000,1.0000,False,64.0000,102.0000,85.0000,102.0000,26.0000,73.0000,13.2660,7.4360,18.2100,42.6700,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,LBIWBxQ5H1s__000090000_001020000,Malayalam,930.0000,4,4,0.0724,high (>7.0%),False,99.9592,99.9592,72.9622,40.5622,45.5642,40.7543,45.8358,68.0000,10.0000,20.0000,False,2451.0000,2452.0000,2451.0000,2452.0000,367.0000,503.0000,122.2490,86.4100,181.5290,961.9500,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,LK23jX9tgZM__000059000_000221000,Gujarati,162.0000,3,3,0.1712,high (>7.0%),False,93.6131,94.5255,29.9145,33.3244,54.0934,33.0417,53.7656,9.0000,1.0000,1.0000,False,513.0000,548.0000,518.0000,548.0000,35.0000,117.0000,35.2140,9.6140,14.8260,179.0100,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,LctYmmr9-Vg__000000000_000061000,Devanagari (hi/mr),61.0000,2,2,0.0000,low (<=2.2%),False,86.3309,85.6115,4.8193,27.2476,35.0735,26.6834,34.1945,13.0000,1.0000,1.0000,False,120.0000,139.0000,119.0000,139.0000,4.0000,83.0000,7.3690,0.1510,5.5180,47.8500,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,LqQHdo7t5Ps__000198000_000498000,Devanagari (hi/mr),300.0000,3,3,0.0019,low (<=2.2%),False,84.2486,84.8266,4.1485,15.7763,24.4062,15.7763,24.4062,11.0000,0.0000,0.0000,False,583.0000,692.0000,587.0000,692.0000,19.0000,458.0000,8.9150,7.0890,30.3200,293.6300,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,Md3p6RTanBg__000315000_000426000,Bengali,111.0000,3,3,0.0528,mid (2.2%-7.0%],False,83.5570,83.5570,6.5421,8.9551,8.4201,8.9551,8.4201,5.0000,0.0000,0.0000,False,249.0000,298.0000,249.0000,298.0000,7.0000,107.0000,4.6970,1.1320,4.3100,113.2200,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,MmtWBUK2DKE__000000000_000310000,Devanagari (hi/mr),310.0000,5,5+,0.0432,mid (2.2%-7.0%],False,46.6297,49.6768,4.6875,12.1905,32.7219,11.2729,31.3977,30.0000,5.0000,11.0000,False,505.0000,1083.0000,538.0000,1083.0000,36.0000,768.0000,13.5220,6.5900,17.2580,306.5500,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,NLgHpYyf5bY__000313000_000383000,Devanagari (hi/mr),70.0000,2,2,0.0097,low (<=2.2%),False,55.0000,55.0000,0.0000,20.2874,34.2394,20.2874,34.2394,4.0000,1.0000,1.0000,False,132.0000,240.0000,132.0000,240.0000,0.0000,144.0000,5.1080,2.2150,6.6530,68.8900,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,NuhdqCEuIBo__000197000_000540000,Punjabi,343.0000,3,3,0.0562,mid (2.2%-7.0%],False,94.5215,94.7407,24.0385,23.7710,33.5741,23.9345,33.8347,21.0000,3.0000,3.0000,False,1294.0000,1369.0000,1297.0000,1369.0000,75.0000,312.0000,27.0860,18.9030,38.4860,355.3700,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,O4_aeGFzZ8A__000000000_000335000,Kannada,335.0000,8,5+,0.0004,low (<=2.2%),False,96.2963,96.2963,31.6206,17.5885,15.3726,17.4679,15.1243,17.0000,1.0000,1.0000,False,676.0000,702.0000,676.0000,702.0000,80.0000,253.0000,26.8330,20.9160,8.8630,321.8700,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,OXUt5KnlUMo__000091000_000181000,Odia,90.0000,2,2,0.0000,low (<=2.2%),False,100.0000,100.0000,12.0930,28.1267,42.0416,28.1267,42.0416,7.0000,0.0000,0.0000,False,248.0000,248.0000,248.0000,248.0000,26.0000,215.0000,6.4090,3.6200,14.2640,86.3700,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,OxYCBQKZ3iY__000000000_001822000,Punjabi,1822.0000,7,5+,0.0659,mid (2.2%-7.0%],False,95.3484,95.8371,40.8537,40.9275,50.5363,40.7762,50.3592,151.0000,6.0000,7.0000,False,5268.0000,5525.0000,5295.0000,5525.0000,603.0000,1476.0000,142.9350,81.2580,474.1410,1706.2700,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,PCUA2q2C-2A__000045000_000107000,Devanagari (hi/mr),62.0000,3,3,0.0063,low (<=2.2%),False,87.6623,87.6623,0.0000,4.5676,6.1890,4.5676,6.1890,3.0000,0.0000,0.0000,False,135.0000,154.0000,135.0000,154.0000,0.0000,119.0000,1.1610,1.5900,0.0220,60.7100,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,PEDfT9-Yf2o__000000000_000469000,Bengali,469.0000,3,3,0.0110,low (<=2.2%),False,88.1066,88.3920,7.1839,9.7099,14.3366,9.7099,14.3366,17.0000,0.0000,0.0000,False,926.0000,1051.0000,929.0000,1051.0000,25.0000,348.0000,13.6510,2.6000,22.8410,402.6000,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,PQB3-4sZUeY__000000000_001132000,Telugu,1132.0000,4,4,0.1069,high (>7.0%),False,94.7751,95.8333,41.9865,41.7728,53.7285,41.2167,53.2039,121.0000,18.0000,29.0000,False,2866.0000,3024.0000,2898.0000,3024.0000,372.0000,886.0000,91.0530,54.5790,326.3340,1129.8400,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,PRAzUz0GANs__000223000_000283000,Kannada,60.0000,2,2,0.0822,high (>7.0%),False,98.4536,98.9691,71.4286,39.0129,47.9571,39.0129,47.9571,5.0000,1.0000,1.0000,False,191.0000,194.0000,192.0000,194.0000,15.0000,21.0000,6.2920,5.1080,13.0650,62.7100,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,PSIzXy5-y2E__000002000_000918000,Devanagari (hi/mr),916.0000,3,3,0.0434,mid (2.2%-7.0%],False,100.0000,103.1048,49.1953,35.1482,33.7857,32.9612,30.2838,150.0000,23.0000,42.0000,False,2480.0000,2480.0000,2557.0000,2480.0000,917.0000,1864.0000,152.6180,77.1650,82.9660,889.8000,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,PVDfS7lcJHY__000000000_000360000,Kannada,360.0000,6,5+,0.1127,high (>7.0%),False,97.1042,97.3938,45.6067,35.8242,48.2671,34.7788,47.1654,37.0000,4.0000,5.0000,False,1006.0000,1036.0000,1009.0000,1036.0000,109.0000,239.0000,34.6890,13.2250,89.8550,384.5700,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,Pjre5dpnKGA__000000000_000330000,Kannada,330.0000,4,4,0.0933,high (>7.0%),False,98.0494,98.1795,36.9231,30.2961,53.2902,29.5117,51.9151,30.0000,3.0000,4.0000,False,754.0000,769.0000,755.0000,769.0000,72.0000,195.0000,24.4840,13.9590,63.2520,335.6700,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,QhpjuNTZoA8__000000000_000586000,Kannada,586.0000,3,3,0.0512,mid (2.2%-7.0%],False,96.3740,97.4555,38.6161,34.5569,52.1920,34.5898,52.1813,28.0000,3.0000,9.0000,False,1515.0000,1572.0000,1532.0000,1572.0000,173.0000,448.0000,39.7620,10.1270,161.4230,611.4900,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,QuA_B6IZ6Ls__000061000_001863000,Devanagari (hi/mr),1802.0000,4,4,0.3694,high (>7.0%),False,55.0565,58.3271,9.1118,48.1040,39.3989,48.1559,39.5028,130.0000,11.0000,22.0000,False,3653.0000,6635.0000,3870.0000,6635.0000,357.0000,3918.0000,959.4620,109.2840,231.9710,2703.9700,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,RL2fhIEEbZg__000000000_000065000,Telugu,65.0000,3,3,0.0563,mid (2.2%-7.0%],False,96.9512,96.9512,10.8696,21.4617,52.8485,21.4617,52.8485,4.0000,0.0000,0.0000,False,159.0000,164.0000,159.0000,164.0000,5.0000,46.0000,3.3480,0.8920,9.8110,65.4700,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,RL2fhIEEbZg__000066000_001034000,Telugu,968.0000,3,3,0.0719,high (>7.0%),False,96.1868,96.3035,25.2613,31.1392,32.6383,31.2393,32.9072,62.0000,7.0000,7.0000,False,2472.0000,2570.0000,2475.0000,2570.0000,145.0000,574.0000,115.2460,80.9310,119.2480,1012.9500,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,RWTmftezCwI__000000000_000060000,Malayalam,60.0000,2,2,0.0244,mid (2.2%-7.0%],False,100.0000,100.0000,47.8261,24.0972,34.3401,24.0972,34.3401,3.0000,0.0000,0.0000,False,119.0000,119.0000,119.0000,119.0000,11.0000,23.0000,5.7510,2.2670,5.9680,58.0400,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,RZUZyvRzi80__000000000_000336000,Punjabi,336.0000,4,4,0.0001,low (<=2.2%),False,93.0876,93.8249,19.2308,1.9886,1.9048,2.2160,2.4239,9.0000,1.0000,1.0000,False,1010.0000,1085.0000,1018.0000,1085.0000,50.0000,260.0000,3.5610,2.8750,0.0000,323.6400,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,SZ7ay4OjfAE__000000000_000897000,Telugu,897.0000,5,5+,0.1794,high (>7.0%),False,97.1283,97.4988,54.2117,45.7069,62.0125,45.1137,61.1913,84.0000,9.0000,11.0000,False,2097.0000,2159.0000,2105.0000,2159.0000,251.0000,463.0000,132.7160,34.1420,295.5040,1011.5800,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,T3I2T-cfhG4__000160000_000210000,Devanagari (hi/mr),50.0000,2,2,0.0000,low (<=2.2%),False,94.8276,94.8276,22.2222,19.9489,25.7385,19.9489,25.7385,2.0000,0.0000,0.0000,False,110.0000,116.0000,110.0000,116.0000,18.0000,81.0000,1.9800,3.0200,4.3700,46.9700,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,TU3M6wSQV_g__000099000_000171000,Telugu,72.0000,2,2,0.0451,mid (2.2%-7.0%],False,95.8333,96.7593,22.9167,22.6278,48.2565,22.8625,48.0722,6.0000,1.0000,2.0000,False,207.0000,216.0000,209.0000,216.0000,11.0000,48.0000,3.7000,4.1930,8.9760,74.5500,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,Tlha36rSd5o__000240000_000374000,Tamil,134.0000,2,2,0.0000,low (<=2.2%),False,83.0189,83.0189,5.7971,16.1805,11.5999,16.1805,11.5999,8.0000,0.0000,0.0000,False,264.0000,318.0000,264.0000,318.0000,12.0000,207.0000,12.3840,7.8530,0.0000,125.0700,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,TrPnW5kLAyQ__000093000_000513000,Devanagari (hi/mr),420.0000,4,4,0.0501,mid (2.2%-7.0%],False,88.6260,89.0810,7.5802,26.8705,30.8971,26.7255,30.4937,26.0000,2.0000,4.0000,False,974.0000,1099.0000,979.0000,1099.0000,52.0000,686.0000,61.1570,21.6280,23.2540,394.6300,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,U_EHjxThUgc__000181000_000289000,Bengali,108.0000,3,3,0.0529,mid (2.2%-7.0%],False,92.3077,92.3077,7.2464,21.6151,31.3983,21.6151,31.3983,3.0000,0.0000,0.0000,False,276.0000,299.0000,276.0000,299.0000,5.0000,69.0000,7.4260,4.6940,12.1430,112.2500,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,VHlIFsHPWbk__000023000_000470000,Odia,447.0000,4,4,0.0269,mid (2.2%-7.0%],False,100.0000,100.0000,54.6392,16.3889,25.1597,16.0542,24.5417,20.0000,1.0000,2.0000,False,1329.0000,1329.0000,1329.0000,1329.0000,159.0000,291.0000,14.7750,11.8520,46.9230,448.7800,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,VKY0uuZ6Om8__000575000_000935000,Devanagari (hi/mr),360.0000,3,3,0.1718,high (>7.0%),False,88.6722,89.1365,14.6465,40.2072,45.6574,40.3238,45.8479,24.0000,2.0000,3.0000,False,955.0000,1077.0000,960.0000,1077.0000,87.0000,594.0000,75.2310,39.0420,54.3440,419.3700,whisper__pyannote31+rule,whisper__pyannote31
whisper,pyannote31,rule,VY_4x1scS-Y__000013000_000121000,Tamil,108.0000,4,4,0.0427,mid (2.2%-7.0%],False,86.6071,89.8810,16.0920,28.0329,33.2741,29.5748,36.0074,11.0000,2.0000,6.0000,False,291.0000,336.0000,302.0000,336.0000,28.0000,174.0000,8.3650,4.6510,18.0360,110.7700,whisper__pyannote31+rule,whisper__pyannote31
whisper,sortformer_stream,baseline,0AEEA8NyVwY__000011000_000609000,Devanagari (hi/mr),598.0000,3,3,0.0047,low (<=2.2%),False,79.5199,79.5199,3.1527,5.9075,6.6698,5.9075,6.5413,,,,,1060.0000,1333.0000,1060.0000,1333.0000,32.0000,1015.0000,16.4500,16.0800,0.8000,564.2000,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,0SoItGfM_sY__000007000_000088000,Kannada,81.0000,5,5+,0.0000,low (<=2.2%),False,91.5152,92.7273,17.5676,38.7466,69.8914,37.6878,70.0865,,,,,151.0000,165.0000,153.0000,165.0000,13.0000,74.0000,4.7700,8.7600,13.5500,69.8900,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,0VEwL9XZ0LY__000261000_000557000,Devanagari (hi/mr),296.0000,2,2,0.0355,mid (2.2%-7.0%],False,79.0378,96.6781,48.9301,54.2840,70.9802,55.5006,72.3224,,,,,690.0000,873.0000,844.0000,873.0000,343.0000,701.0000,35.1600,18.6200,103.2800,289.3300,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,0esIFSOAcFs__000000000_000913000,Gujarati,913.0000,3,3,0.0232,mid (2.2%-7.0%],False,86.2082,88.5735,31.3287,38.4429,55.0307,40.4687,56.8519,,,,,2369.0000,2748.0000,2434.0000,2748.0000,224.0000,715.0000,29.7500,5.8500,320.2200,925.5800,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,0p6cktLGIfY__000012000_000930000,Gujarati,918.0000,6,5+,0.0329,mid (2.2%-7.0%],False,89.8325,91.0401,20.0000,42.9051,67.9688,43.0699,68.2978,,,,,2306.0000,2567.0000,2337.0000,2567.0000,124.0000,620.0000,122.7900,111.0800,122.8000,831.3000,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,13VBh0Z6QmE__000000000_000904000,Tamil,904.0000,4,4,0.0290,mid (2.2%-7.0%],False,74.0696,87.5950,36.9515,38.9108,46.6829,39.3133,46.9488,,,,,1851.0000,2499.0000,2189.0000,2499.0000,640.0000,1732.0000,26.9700,22.3600,295.8400,887.0800,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,1LFl5JEipII__000000000_000597000,Bengali,597.0000,5,5+,0.1006,high (>7.0%),False,88.9937,94.5283,72.4820,63.9694,77.0427,66.2526,80.1667,,,,,1415.0000,1590.0000,1503.0000,1590.0000,403.0000,556.0000,81.4800,25.7200,271.3200,591.7200,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,2HGP34TNvjg__000084000_000194000,Odia,110.0000,2,2,0.0128,low (<=2.2%),False,100.0000,115.5405,43.5685,56.8445,63.1952,57.2759,63.3450,,,,,296.0000,296.0000,342.0000,296.0000,105.0000,241.0000,6.4300,7.8800,43.6600,101.9800,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,2LN6vb7EBn0__000098000_000394000,Tamil,296.0000,3,3,0.0238,mid (2.2%-7.0%],False,85.4860,94.9401,44.1247,55.0737,67.0634,54.1779,65.4954,,,,,642.0000,751.0000,713.0000,751.0000,184.0000,417.0000,10.2900,28.0500,119.6500,286.8700,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,2T4pjueLrsk__000677000_001290000,Gujarati,613.0000,4,4,0.0342,mid (2.2%-7.0%],False,100.0000,100.1296,54.4509,68.0935,72.3583,68.7079,71.9639,,,,,2314.0000,2314.0000,2317.0000,2314.0000,942.0000,1730.0000,93.8100,66.2300,210.1300,543.6200,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,2gGHQgj9yno__000000000_000099000,Gujarati,99.0000,4,4,0.0798,high (>7.0%),False,94.3860,94.7368,27.4510,30.9519,44.4393,36.5861,49.4332,,,,,269.0000,285.0000,270.0000,285.0000,14.0000,51.0000,14.6200,8.5200,6.5800,96.0200,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,2iMXYxBTwbM__000339000_000401000,Devanagari (hi/mr),62.0000,3,3,0.1275,high (>7.0%),False,92.5532,94.1489,32.7869,81.6001,80.7524,84.0161,82.7627,,,,,174.0000,188.0000,177.0000,188.0000,40.0000,122.0000,14.4100,15.9200,16.2800,57.1200,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,37dND_0r6S8__000060000_000222000,Tamil,162.0000,2,2,0.0896,high (>7.0%),False,85.2783,86.3555,11.4815,48.4448,53.7377,46.8037,50.3765,,,,,475.0000,557.0000,481.0000,557.0000,31.0000,270.0000,17.6900,22.6500,41.4300,168.7900,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,4Qg2jWP6_T0__000136000_000202000,Punjabi,66.0000,3,3,0.2093,high (>7.0%),False,97.3684,97.3684,86.2500,74.8544,74.9040,84.1881,80.7255,,,,,259.0000,266.0000,259.0000,266.0000,69.0000,80.0000,11.5700,15.7300,25.3900,70.3900,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,6-726qTlYeg__000102000_000162000,Malayalam,60.0000,2,2,0.1610,high (>7.0%),False,99.5327,99.5327,21.0526,45.1831,49.0809,52.7925,52.9401,,,,,213.0000,214.0000,213.0000,214.0000,8.0000,38.0000,7.9500,10.2900,13.2300,69.6500,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,6ZeRgvDHwcI__000006000_000100000,Gujarati,94.0000,2,2,0.0125,low (<=2.2%),False,82.0106,82.0106,8.8608,64.7709,58.8969,64.3918,58.6416,,,,,155.0000,189.0000,155.0000,189.0000,7.0000,79.0000,24.2900,10.5100,6.2000,63.3000,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,6f6TLzlP8Wk__000082000_000144000,Punjabi,62.0000,2,2,0.0510,mid (2.2%-7.0%],False,95.7627,96.6102,19.3548,55.1367,59.8394,54.5933,59.1435,,,,,226.0000,236.0000,228.0000,236.0000,6.0000,31.0000,6.4300,7.6100,18.4300,58.8900,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,7L4gi7Ncc0s__000090000_000148000,Malayalam,58.0000,2,2,0.0000,low (<=2.2%),False,100.0000,100.0000,9.8361,16.6876,24.1904,16.6876,24.1904,,,,,125.0000,125.0000,125.0000,125.0000,6.0000,61.0000,4.0800,2.3200,2.8900,55.6700,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,7WhVNRHbjIY__000091000_001089000,Tamil,998.0000,5,5+,0.0133,low (<=2.2%),False,76.7929,90.6930,32.3962,32.2150,42.4606,32.1196,42.0224,,,,,1906.0000,2482.0000,2251.0000,2482.0000,507.0000,1565.0000,14.7000,25.7700,280.6100,996.6800,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,7YfsQPYY-W0__000351000_000411000,Odia,60.0000,2,2,0.1219,high (>7.0%),False,100.0000,100.0000,59.4595,56.0778,59.4626,58.8327,59.8941,,,,,208.0000,208.0000,208.0000,208.0000,22.0000,37.0000,8.6900,8.9100,18.4300,64.2500,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,7c9ePKgqams__000299000_000869000,Telugu,570.0000,4,4,0.0055,low (<=2.2%),False,96.7148,97.8975,59.9237,54.9483,76.5204,57.0755,78.6669,,,,,1472.0000,1522.0000,1490.0000,1522.0000,157.0000,262.0000,18.3200,23.3900,262.3300,553.3200,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,7k-xDqNjESc__000073000_000981000,Malayalam,908.0000,4,4,0.0421,mid (2.2%-7.0%],False,99.9553,99.9553,46.4213,44.7209,71.0072,42.9918,69.8499,,,,,2238.0000,2239.0000,2238.0000,2239.0000,227.0000,489.0000,89.0100,87.5700,224.8300,897.5900,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,83gP2vLH7UY__000255000_002005000,Devanagari (hi/mr),1750.0000,5,5+,0.2022,high (>7.0%),False,90.4811,96.2925,60.5117,71.7330,79.6293,73.2729,79.3198,,,,,5247.0000,5799.0000,5584.0000,5799.0000,1419.0000,2345.0000,273.1400,197.8300,994.9800,2043.6200,sortformer_stream,whisper__sortformer_stream
whisper,sortformer_stream,baseline,86mMTUeDiR8__000181000_001079000,Bengali,898.0000,5,5+,0.0517,mid (2.2%-7.0%],False,93.3138,95.4868,46.4678,57.2642,72.1340,57.4889,72.1348,,,,,2233.0000,2393.0000,2285.0000,2393.0000,296.0000,637.0000,103.0500,97.8900,270.4300,823.1500,sortformer_stream,whisper__sortformer_stream
